truck_id,route_id,departure_date,estimated_arrival,delay
T849,R377,02/02/2019 07:00,31:48.0,0
T805,R378,02/02/2019 07:00,30:36.0,1
T835,R380,02/02/2019 07:00,21:00.0,1
T899,R381,02/02/2019 07:00,01:48.0,0
T850,R382,02/02/2019 07:00,49:48.0,0
T882,R383,02/02/2019 07:00,08:24.0,0
T792,R384,02/02/2019 07:00,37:12.0,1
T827,R386,02/02/2019 07:00,43:12.0,1
T807,R391,02/02/2019 07:00,09:00.0,1
T808,R392,02/02/2019 07:00,48:36.0,1
T901,R398,02/02/2019 07:00,15:36.0,0
T840,R404,02/02/2019 07:00,56:24.0,0
T865,R409,02/02/2019 07:00,51:36.0,0
T794,R413,02/02/2019 07:00,18:36.0,1
T812,R418,02/02/2019 07:00,29:24.0,0
T817,R419,02/02/2019 07:00,45:00.0,0
T879,R422,02/02/2019 07:00,55:12.0,0
T785,R440,02/02/2019 07:00,04:48.0,1
T915,R482,02/02/2019 07:00,54:36.0,0
T831,R483,02/02/2019 07:00,43:48.0,0
T903,R485,02/02/2019 07:00,38:24.0,0
T824,R487,02/02/2019 07:00,13:12.0,0
T809,R488,02/02/2019 07:00,51:36.0,0
T818,R497,02/02/2019 07:00,42:00.0,1
T918,R520,02/02/2019 07:00,09:36.0,0
T797,R535,02/02/2019 07:00,22:48.0,0
T790,R536,02/02/2019 07:00,57:36.0,0
T873,R584,02/02/2019 07:00,07:12.0,0
T866,R627,02/02/2019 07:00,39:36.0,1
T852,R629,02/02/2019 07:00,25:48.0,1
T902,R632,02/02/2019 07:00,23:24.0,1
T819,R641,02/02/2019 07:00,21:36.0,1
T789,R674,02/02/2019 07:00,37:48.0,0
T883,R675,02/02/2019 07:00,36:36.0,0
T854,R677,02/02/2019 07:00,25:48.0,0
T800,R679,02/02/2019 07:00,42:36.0,0
T846,R680,02/02/2019 07:00,48:00.0,0
T880,R681,02/02/2019 07:00,15:36.0,0
T905,R689,10/02/2019 07:00,08:24.0,1
T904,R712,10/02/2019 07:00,09:36.0,0
T800,R728,10/02/2019 07:00,37:48.0,1
T820,R770,10/02/2019 07:00,39:00.0,1
T834,R775,10/02/2019 07:00,43:12.0,1
T815,R776,10/02/2019 07:00,13:12.0,1
T777,R818,10/02/2019 07:00,42:00.0,1
T882,R822,10/02/2019 07:00,39:00.0,1
T877,R823,10/02/2019 07:00,54:00.0,1
T880,R824,10/02/2019 07:00,08:24.0,1
T852,R827,10/02/2019 07:00,42:00.0,1
T788,R830,10/02/2019 07:00,21:36.0,1
T920,R831,10/02/2019 07:00,08:24.0,1
T804,R836,10/02/2019 07:00,52:48.0,1
T818,R838,10/02/2019 07:00,01:12.0,1
T879,R841,10/02/2019 07:00,48:00.0,1
T778,R842,10/02/2019 07:00,43:12.0,1
T886,R843,10/02/2019 07:00,31:48.0,1
T819,R844,10/02/2019 07:00,28:48.0,1
T903,R845,10/02/2019 07:00,01:12.0,1
T823,R850,10/02/2019 07:00,07:48.0,1
T781,R851,10/02/2019 07:00,01:12.0,1
T844,R852,10/02/2019 07:00,05:24.0,1
T840,R854,10/02/2019 07:00,20:24.0,1
T912,R855,10/02/2019 07:00,31:48.0,1
T784,R858,10/02/2019 07:00,22:12.0,1
T813,R861,10/02/2019 07:00,21:36.0,1
T897,R862,10/02/2019 07:00,18:36.0,1
T794,R866,10/02/2019 07:00,01:12.0,1
T881,R871,10/02/2019 07:00,33:00.0,1
T793,R872,10/02/2019 07:00,45:00.0,1
T817,R920,10/02/2019 07:00,39:00.0,1
T822,R962,10/02/2019 07:00,57:36.0,0
T855,R963,10/02/2019 07:00,09:36.0,0
T866,R965,10/02/2019 07:00,57:36.0,0
T835,R967,10/02/2019 07:00,04:12.0,0
T837,R968,10/02/2019 07:00,20:24.0,0
T806,R969,10/02/2019 07:00,56:24.0,1
T871,R978,10/02/2019 07:00,52:48.0,1
T876,R1000,10/02/2019 07:00,50:24.0,0
T850,R1012,10/02/2019 07:00,35:24.0,0
T884,R1031,10/02/2019 07:00,08:24.0,1
T864,R1048,10/02/2019 07:00,40:48.0,0
T798,R1051,10/02/2019 07:00,50:24.0,0
T836,R1059,10/02/2019 07:00,34:48.0,1
T846,R1061,10/02/2019 07:00,22:48.0,1
T870,R1064,10/02/2019 07:00,05:24.0,1
T841,R1074,10/02/2019 07:00,01:12.0,1
T786,R1126,10/02/2019 07:00,08:24.0,1
T829,R1144,10/02/2019 07:00,04:48.0,1
T874,R1160,10/02/2019 07:00,52:48.0,1
T792,R1202,10/02/2019 07:00,55:12.0,0
T843,R1203,10/02/2019 07:00,04:48.0,0
T924,R1205,10/02/2019 07:00,53:24.0,0
T910,R1207,10/02/2019 07:00,03:00.0,0
T863,R1208,10/02/2019 07:00,21:36.0,0
T853,R1209,10/02/2019 07:00,51:36.0,1
T811,R1218,10/02/2019 07:00,48:00.0,1
T830,R1240,10/02/2019 07:00,52:48.0,0
T862,R1250,10/02/2019 07:00,19:12.0,1
T919,R1251,10/02/2019 07:00,58:12.0,1
T872,R1253,10/02/2019 07:00,41:24.0,1
T849,R1256,10/02/2019 07:00,13:12.0,1
T925,R1266,10/02/2019 07:00,43:12.0,1
T887,R1288,10/02/2019 07:00,01:48.0,1
T916,R1304,10/02/2019 07:00,36:36.0,0
T821,R1314,10/02/2019 07:00,31:48.0,1
T847,R1347,10/02/2019 07:00,09:36.0,1
T807,R1349,10/02/2019 07:00,41:24.0,1
T885,R1352,10/02/2019 07:00,48:00.0,0
T810,R1362,10/02/2019 07:00,28:48.0,1
T915,R1394,10/02/2019 07:00,51:36.0,0
T878,R1395,10/02/2019 07:00,55:48.0,0
T789,R1397,10/02/2019 07:00,46:48.0,0
T814,R1399,10/02/2019 07:00,37:48.0,0
T809,R1400,10/02/2019 07:00,37:48.0,0
T839,R1401,10/02/2019 07:00,18:36.0,0
T861,R1410,10/02/2019 07:00,01:12.0,1
T851,R1432,10/02/2019 07:00,46:48.0,0
T900,R1448,10/02/2019 07:00,52:48.0,0
T902,R1490,10/02/2019 07:00,53:24.0,1
T838,R1495,10/02/2019 07:00,28:12.0,1
T921,R1496,10/02/2019 07:00,55:12.0,1
T909,R1544,10/02/2019 07:00,51:36.0,1
T799,R1592,10/02/2019 07:00,37:48.0,1
T856,R1634,10/02/2019 07:00,04:48.0,0
T869,R1635,10/02/2019 07:00,15:36.0,0
T785,R1637,10/02/2019 07:00,08:24.0,0
T854,R1639,10/02/2019 07:00,03:36.0,0
T824,R1640,10/02/2019 07:00,29:24.0,0
T787,R1641,10/02/2019 07:00,29:24.0,1
T894,R1650,10/02/2019 07:00,07:48.0,1
T922,R1672,10/02/2019 07:00,43:12.0,1
T782,R1682,10/02/2019 07:00,57:36.0,1
T918,R1683,10/02/2019 07:00,12:36.0,1
T795,R1685,10/02/2019 07:00,54:36.0,1
T899,R1688,10/02/2019 07:00,05:24.0,1
T812,R1689,10/02/2019 07:00,45:00.0,1
T828,R1698,10/02/2019 07:00,01:12.0,1
T801,R1720,10/02/2019 07:00,55:12.0,0
T791,R1730,10/02/2019 07:00,25:12.0,1
T825,R1731,10/02/2019 07:00,01:48.0,1
T898,R1733,10/02/2019 07:00,49:48.0,1
T883,R1735,10/02/2019 07:00,21:00.0,1
T797,R1736,10/02/2019 07:00,43:48.0,1
T889,R1746,10/02/2019 07:00,05:24.0,1
T896,R1768,10/02/2019 07:00,00:00.0,1
T890,R1827,10/02/2019 07:00,45:00.0,1
T833,R1829,10/02/2019 07:00,21:00.0,1
T808,R1832,10/02/2019 07:00,09:36.0,1
T907,R1833,10/02/2019 07:00,55:12.0,1
T816,R1842,10/02/2019 07:00,20:24.0,1
T779,R1864,10/02/2019 07:00,52:48.0,0
T790,R1874,10/02/2019 07:00,36:00.0,0
T913,R1875,10/02/2019 07:00,06:36.0,0
T923,R1877,10/02/2019 07:00,02:24.0,0
T859,R1879,10/02/2019 07:00,37:48.0,0
T908,R1880,10/02/2019 07:00,42:00.0,1
T858,R1890,10/02/2019 07:00,31:48.0,1
T911,R1931,10/02/2019 07:00,09:36.0,1
T917,R1935,10/02/2019 07:00,09:36.0,0
T892,R1941,10/02/2019 07:00,50:24.0,0
T906,R1942,10/02/2019 07:00,40:48.0,0
T865,R1944,10/02/2019 07:00,04:48.0,1
T780,R1946,10/02/2019 07:00,52:48.0,0
T831,R1947,10/02/2019 07:00,01:48.0,1
T860,R1950,10/02/2019 07:00,46:48.0,0
T802,R1955,10/02/2019 07:00,43:12.0,1
T891,R1956,10/02/2019 07:00,55:12.0,0
T868,R1957,10/02/2019 07:00,00:00.0,1
T857,R1959,10/02/2019 07:00,52:48.0,0
T805,R1963,10/02/2019 07:00,42:00.0,0
T776,R1976,10/02/2019 07:00,31:48.0,1
T895,R2024,10/02/2019 07:00,30:36.0,0
T827,R2034,10/02/2019 07:00,22:12.0,1
T796,R2086,10/02/2019 07:00,50:24.0,1
T867,R2105,10/02/2019 07:00,42:00.0,0
T783,R2114,10/02/2019 07:00,48:36.0,1
T832,R2119,10/02/2019 07:00,15:00.0,1
T842,R2120,10/02/2019 07:00,21:00.0,1
T873,R2163,10/02/2019 07:00,43:48.0,1
T888,R2165,10/02/2019 07:00,30:36.0,1
T803,R2168,10/02/2019 07:00,01:48.0,1
T901,R2178,10/02/2019 07:00,21:36.0,1
T893,R2216,10/02/2019 07:00,49:48.0,0
T875,R2226,10/02/2019 07:00,18:36.0,1
T848,R2264,10/02/2019 07:00,08:24.0,1
T826,R2312,10/02/2019 07:00,37:12.0,1
T1019,R3,01/01/2019 07:00,34:12.0,0
T1105,R21,01/01/2019 07:00,59:24.0,0
T1016,R23,01/01/2019 07:00,04:12.0,0
T1061,R40,01/01/2019 07:00,18:00.0,1
T1107,R51,01/01/2019 07:00,45:00.0,0
T1110,R69,01/01/2019 07:00,51:00.0,1
T1037,R88,01/01/2019 07:00,16:48.0,1
T993,R91,01/01/2019 07:00,09:36.0,0
T980,R99,01/01/2019 07:00,37:12.0,0
T938,R117,01/01/2019 07:00,27:36.0,0
T998,R119,01/01/2019 07:00,04:48.0,0
T985,R133,01/01/2019 07:00,19:48.0,1
T1002,R136,01/01/2019 07:00,01:12.0,1
T950,R145,01/01/2019 07:00,34:12.0,0
T972,R146,01/01/2019 07:00,45:00.0,1
T1005,R147,01/01/2019 07:00,37:12.0,1
T987,R148,01/01/2019 07:00,23:24.0,0
T1108,R149,01/01/2019 07:00,43:12.0,0
T1042,R150,01/01/2019 07:00,55:12.0,0
T1034,R151,01/01/2019 07:00,42:36.0,1
T984,R152,01/01/2019 07:00,51:36.0,0
T1054,R153,01/01/2019 07:00,33:36.0,0
T1004,R154,01/01/2019 07:00,11:24.0,0
T973,R155,01/01/2019 07:00,21:00.0,0
T963,R156,01/01/2019 07:00,58:48.0,1
T1059,R157,01/01/2019 07:00,13:48.0,0
T997,R158,01/01/2019 07:00,07:12.0,0
T1080,R159,01/01/2019 07:00,15:00.0,0
T1031,R160,01/01/2019 07:00,27:36.0,0
T967,R161,01/01/2019 07:00,43:12.0,0
T1027,R162,01/01/2019 07:00,48:36.0,0
T1112,R163,01/01/2019 07:00,26:24.0,0
T955,R164,01/01/2019 07:00,47:24.0,0
T1053,R166,01/01/2019 07:00,42:00.0,0
T1057,R168,01/01/2019 07:00,37:48.0,0
T1038,R169,01/01/2019 07:00,49:48.0,0
T1078,R170,01/01/2019 07:00,33:00.0,0
T949,R171,01/01/2019 07:00,12:36.0,0
T1001,R172,01/01/2019 07:00,24:00.0,0
T1084,R173,01/01/2019 07:00,55:12.0,0
T991,R174,01/01/2019 07:00,10:48.0,1
T1048,R175,01/01/2019 07:00,36:00.0,0
T1089,R176,01/01/2019 07:00,55:48.0,0
T1022,R177,01/01/2019 07:00,30:36.0,0
T1113,R178,01/01/2019 07:00,40:12.0,0
T1024,R179,01/01/2019 07:00,48:00.0,0
T951,R180,01/01/2019 07:00,27:36.0,0
T1071,R182,01/01/2019 07:00,13:12.0,0
T1040,R183,01/01/2019 07:00,52:48.0,0
T1021,R185,01/01/2019 07:00,34:48.0,1
T1083,R186,01/01/2019 07:00,35:24.0,1
T999,R187,01/01/2019 07:00,34:48.0,1
T979,R188,01/01/2019 07:00,49:12.0,0
T1062,R189,01/01/2019 07:00,29:24.0,0
T988,R190,01/01/2019 07:00,07:12.0,0
T953,R191,01/01/2019 07:00,58:48.0,0
T990,R192,01/01/2019 07:00,56:24.0,0
T1063,R196,01/01/2019 07:00,23:24.0,0
T1115,R213,01/01/2019 07:00,36:00.0,0
T1109,R215,01/01/2019 07:00,51:00.0,0
T969,R229,01/01/2019 07:00,28:12.0,0
T1000,R232,01/01/2019 07:00,39:36.0,1
T926,R244,01/01/2019 07:00,43:12.0,0
T954,R261,01/01/2019 07:00,22:12.0,0
T1068,R263,01/01/2019 07:00,37:48.0,0
T946,R280,01/01/2019 07:00,16:12.0,1
T1039,R283,01/01/2019 07:00,19:12.0,0
T1103,R292,01/01/2019 07:00,55:12.0,0
T1055,R309,01/01/2019 07:00,43:12.0,0
T1096,R328,01/01/2019 07:00,19:12.0,1
T942,R331,01/01/2019 07:00,33:36.0,0
T961,R340,01/01/2019 07:00,42:36.0,1
T956,R357,01/01/2019 07:00,45:00.0,0
T964,R376,01/01/2019 07:00,03:36.0,1
T1060,R379,01/01/2019 07:00,03:00.0,0
T978,R388,01/01/2019 07:00,51:36.0,0
T1018,R405,01/01/2019 07:00,37:12.0,0
T1033,R407,01/01/2019 07:00,51:00.0,0
T940,R421,01/01/2019 07:00,33:36.0,1
T1088,R424,01/01/2019 07:00,52:48.0,1
T1007,R436,01/01/2019 07:00,33:36.0,0
T1075,R453,01/01/2019 07:00,29:24.0,0
T1012,R455,01/01/2019 07:00,14:24.0,0
T1056,R472,01/01/2019 07:00,08:24.0,1
T943,R484,01/01/2019 07:00,11:24.0,0
T971,R501,01/01/2019 07:00,18:36.0,0
T1095,R503,01/01/2019 07:00,06:00.0,0
T995,R523,01/01/2019 07:00,30:00.0,0
T931,R532,01/01/2019 07:00,21:00.0,1
T1100,R549,01/01/2019 07:00,25:12.0,1
T1050,R551,01/01/2019 07:00,47:24.0,0
T1076,R565,01/01/2019 07:00,44:24.0,0
T1030,R568,01/01/2019 07:00,08:24.0,1
T976,R580,01/01/2019 07:00,58:48.0,0
T1070,R597,01/01/2019 07:00,45:00.0,0
T1014,R599,01/01/2019 07:00,44:24.0,0
T1052,R616,01/01/2019 07:00,57:36.0,1
T1035,R628,01/01/2019 07:00,13:48.0,0
T1046,R645,01/01/2019 07:00,01:12.0,0
T1015,R647,01/01/2019 07:00,40:12.0,0
T933,R664,01/01/2019 07:00,24:36.0,1
T1049,R667,01/01/2019 07:00,19:48.0,0
T1114,R676,01/01/2019 07:00,07:12.0,1
T927,R693,01/01/2019 07:00,59:24.0,0
T1104,R695,01/01/2019 07:00,04:12.0,0
T977,R715,01/01/2019 07:00,06:36.0,1
T1026,R724,01/01/2019 07:00,15:00.0,0
T929,R741,01/01/2019 07:00,15:36.0,0
T975,R743,01/01/2019 07:00,21:36.0,0
T1082,R760,01/01/2019 07:00,06:00.0,1
T932,R772,01/01/2019 07:00,27:36.0,0
T959,R789,01/01/2019 07:00,09:36.0,0
T960,R791,01/01/2019 07:00,57:36.0,0
T1067,R808,01/01/2019 07:00,22:48.0,1
T1028,R820,01/01/2019 07:00,43:12.0,0
T1098,R837,01/01/2019 07:00,10:48.0,0
T944,R839,01/01/2019 07:00,29:24.0,0
T1085,R853,01/01/2019 07:00,48:00.0,0
T937,R856,01/01/2019 07:00,24:00.0,1
T1106,R868,01/01/2019 07:00,48:36.0,0
T1087,R885,01/01/2019 07:00,06:36.0,0
T992,R887,01/01/2019 07:00,55:48.0,0
T1036,R904,01/01/2019 07:00,59:24.0,1
T1090,R916,01/01/2019 07:00,26:24.0,0
T934,R933,01/01/2019 07:00,10:48.0,0
T986,R935,01/01/2019 07:00,34:48.0,0
T1029,R952,01/01/2019 07:00,30:00.0,1
T1097,R964,01/01/2019 07:00,47:24.0,1
T1017,R981,01/01/2019 07:00,31:48.0,0
T1013,R983,01/01/2019 07:00,43:12.0,0
T1023,R1003,01/01/2019 07:00,24:36.0,0
T966,R1009,01/01/2019 07:00,59:24.0,0
T1066,R1010,01/01/2019 07:00,51:00.0,0
T945,R1011,01/01/2019 07:00,27:36.0,1
T936,R1013,01/01/2019 07:00,36:00.0,1
T1006,R1014,01/01/2019 07:00,22:12.0,0
T983,R1015,01/01/2019 07:00,43:12.0,0
T1010,R1016,01/01/2019 07:00,45:00.0,0
T1093,R1017,01/01/2019 07:00,37:12.0,0
T1051,R1018,01/01/2019 07:00,29:24.0,0
T1020,R1019,01/01/2019 07:00,18:36.0,0
T1091,R1020,01/01/2019 07:00,25:12.0,0
T1058,R1021,01/01/2019 07:00,45:00.0,0
T1102,R1022,01/01/2019 07:00,01:12.0,0
T989,R1023,01/01/2019 07:00,59:24.0,0
T958,R1024,01/01/2019 07:00,15:36.0,0
T962,R1025,01/01/2019 07:00,09:36.0,0
T928,R1026,01/01/2019 07:00,10:48.0,0
T1003,R1027,01/01/2019 07:00,06:36.0,0
T935,R1028,01/01/2019 07:00,10:48.0,0
T981,R1029,01/01/2019 07:00,31:48.0,1
T930,R1030,01/01/2019 07:00,55:48.0,0
T1069,R1032,01/01/2019 07:00,49:12.0,0
T970,R1033,01/01/2019 07:00,36:36.0,0
T1043,R1034,01/01/2019 07:00,06:00.0,0
T1041,R1035,01/01/2019 07:00,51:36.0,0
T939,R1036,01/01/2019 07:00,22:48.0,0
T1073,R1037,01/01/2019 07:00,30:36.0,0
T948,R1038,01/01/2019 07:00,04:12.0,1
T1011,R1039,01/01/2019 07:00,00:36.0,1
T1099,R1040,01/01/2019 07:00,30:00.0,1
T1065,R1041,01/01/2019 07:00,58:48.0,0
T1044,R1042,01/01/2019 07:00,00:36.0,0
T994,R1043,01/01/2019 07:00,06:36.0,1
T1081,R1044,01/01/2019 07:00,37:12.0,0
T1025,R1046,01/01/2019 07:00,26:24.0,0
T1008,R1047,01/01/2019 07:00,46:48.0,0
T1064,R1049,01/01/2019 07:00,30:00.0,0
T1072,R1050,01/01/2019 07:00,37:12.0,1
T1086,R1052,01/01/2019 07:00,49:12.0,0
T1047,R1053,01/01/2019 07:00,50:24.0,0
T1079,R1054,01/01/2019 07:00,15:36.0,0
T957,R1055,01/01/2019 07:00,42:00.0,0
T941,R1056,01/01/2019 07:00,24:00.0,0
T1092,R1060,01/01/2019 07:00,42:00.0,0
T982,R1078,01/01/2019 07:00,55:48.0,0
T1077,R1079,01/01/2019 07:00,03:00.0,0
T1009,R1096,01/01/2019 07:00,58:48.0,1
T996,R1099,01/01/2019 07:00,35:24.0,0
T1032,R1105,01/01/2019 07:00,04:12.0,0
T947,R1107,01/01/2019 07:00,04:48.0,0
T1074,R1109,01/01/2019 07:00,51:00.0,0
T968,R1110,01/01/2019 07:00,37:48.0,0
T952,R1113,01/01/2019 07:00,51:00.0,0
T1111,R1114,01/01/2019 07:00,14:24.0,0
T974,R1115,01/01/2019 07:00,06:00.0,0
T1094,R1116,01/01/2019 07:00,47:24.0,0
T1045,R1117,01/01/2019 07:00,44:24.0,0
T972,R1118,15/01/2019 07:00,40:12.0,1
T939,R1119,15/01/2019 07:00,04:12.0,1
T950,R1120,15/01/2019 07:00,21:36.0,1
T1097,R1121,15/01/2019 07:00,57:36.0,1
T1008,R1122,15/01/2019 07:00,29:24.0,1
T1076,R1123,15/01/2019 07:00,55:48.0,1
T928,R1124,15/01/2019 07:00,34:48.0,1
T1034,R1125,15/01/2019 07:00,43:12.0,1
T999,R1127,15/01/2019 07:00,03:00.0,1
T1010,R1128,15/01/2019 07:00,27:36.0,1
T977,R1129,15/01/2019 07:00,44:24.0,1
T1060,R1130,15/01/2019 07:00,50:24.0,1
T959,R1131,15/01/2019 07:00,16:12.0,1
T1062,R1132,15/01/2019 07:00,06:00.0,1
T1075,R1133,15/01/2019 07:00,07:12.0,1
T1077,R1134,15/01/2019 07:00,00:36.0,1
T1086,R1135,15/01/2019 07:00,25:48.0,1
T1033,R1136,15/01/2019 07:00,50:24.0,1
T1081,R1137,15/01/2019 07:00,28:12.0,1
T1070,R1138,15/01/2019 07:00,42:00.0,1
T1025,R1139,15/01/2019 07:00,30:36.0,1
T1001,R1140,15/01/2019 07:00,45:00.0,1
T1088,R1141,15/01/2019 07:00,04:48.0,1
T1106,R1142,15/01/2019 07:00,23:24.0,1
T1109,R1143,15/01/2019 07:00,25:48.0,1
T1064,R1145,15/01/2019 07:00,30:36.0,1
T1087,R1146,15/01/2019 07:00,48:00.0,1
T1036,R1147,15/01/2019 07:00,30:36.0,1
T976,R1148,15/01/2019 07:00,03:00.0,1
T936,R1149,15/01/2019 07:00,43:12.0,1
T1071,R1150,15/01/2019 07:00,22:12.0,1
T971,R1151,15/01/2019 07:00,36:00.0,1
T955,R1152,15/01/2019 07:00,25:12.0,1
T1023,R1156,15/01/2019 07:00,37:48.0,1
T957,R1174,15/01/2019 07:00,49:12.0,1
T1112,R1176,15/01/2019 07:00,27:36.0,1
T933,R1192,15/01/2019 07:00,02:24.0,1
T1012,R1204,15/01/2019 07:00,49:48.0,0
T1050,R1222,15/01/2019 07:00,36:36.0,0
T1038,R1224,15/01/2019 07:00,44:24.0,1
T1067,R1243,15/01/2019 07:00,29:24.0,0
T1048,R1252,15/01/2019 07:00,33:00.0,1
T1049,R1270,15/01/2019 07:00,06:00.0,1
T964,R1272,15/01/2019 07:00,50:24.0,1
T1052,R1291,15/01/2019 07:00,55:12.0,1
T937,R1300,15/01/2019 07:00,12:36.0,1
T970,R1318,15/01/2019 07:00,51:36.0,1
T951,R1320,15/01/2019 07:00,16:12.0,1
T947,R1336,15/01/2019 07:00,47:24.0,1
T1099,R1348,15/01/2019 07:00,24:00.0,0
T1080,R1366,15/01/2019 07:00,22:48.0,0
T1103,R1368,15/01/2019 07:00,06:00.0,1
T1011,R1384,15/01/2019 07:00,24:00.0,1
T1098,R1387,15/01/2019 07:00,49:48.0,0
T935,R1396,15/01/2019 07:00,55:12.0,0
T1013,R1414,15/01/2019 07:00,30:36.0,0
T1110,R1416,15/01/2019 07:00,07:12.0,1
T1054,R1435,15/01/2019 07:00,08:24.0,0
T1096,R1444,15/01/2019 07:00,10:48.0,1
T1055,R1462,15/01/2019 07:00,04:12.0,0
T944,R1464,15/01/2019 07:00,00:36.0,1
T952,R1480,15/01/2019 07:00,00:00.0,1
T1082,R1492,15/01/2019 07:00,36:00.0,1
T934,R1510,15/01/2019 07:00,00:36.0,1
T1017,R1512,15/01/2019 07:00,25:48.0,1
T963,R1528,15/01/2019 07:00,51:36.0,1
T1059,R1540,15/01/2019 07:00,55:48.0,1
T1078,R1558,15/01/2019 07:00,30:00.0,1
T927,R1560,15/01/2019 07:00,50:24.0,1
T1009,R1576,15/01/2019 07:00,13:12.0,1
T1100,R1588,15/01/2019 07:00,30:36.0,0
T948,R1606,15/01/2019 07:00,58:48.0,0
T1044,R1608,15/01/2019 07:00,28:12.0,1
T1015,R1624,15/01/2019 07:00,53:24.0,1
T965,R1636,15/01/2019 07:00,40:12.0,0
T961,R1654,15/01/2019 07:00,00:36.0,0
T1074,R1656,15/01/2019 07:00,42:00.0,1
T962,R1675,15/01/2019 07:00,00:36.0,0
T1053,R1684,15/01/2019 07:00,48:00.0,1
T986,R1702,15/01/2019 07:00,06:36.0,1
T984,R1704,15/01/2019 07:00,30:36.0,1
T1107,R1723,15/01/2019 07:00,36:36.0,0
T1002,R1732,15/01/2019 07:00,27:36.0,1
T1085,R1750,15/01/2019 07:00,37:12.0,1
T1031,R1752,15/01/2019 07:00,45:00.0,1
T1063,R1771,15/01/2019 07:00,19:48.0,1
T987,R1779,15/01/2019 07:00,19:48.0,1
T1094,R1781,15/01/2019 07:00,28:12.0,0
T1068,R1785,15/01/2019 07:00,33:36.0,1
T929,R1788,15/01/2019 07:00,44:24.0,0
T979,R1794,15/01/2019 07:00,48:00.0,0
T989,R1800,15/01/2019 07:00,04:48.0,1
T995,R1819,15/01/2019 07:00,12:36.0,0
T982,R1828,15/01/2019 07:00,13:12.0,1
T1035,R1846,15/01/2019 07:00,26:24.0,1
T1066,R1848,15/01/2019 07:00,23:24.0,1
T1111,R1867,15/01/2019 07:00,34:12.0,0
T1047,R1876,15/01/2019 07:00,52:48.0,0
T943,R1894,15/01/2019 07:00,46:48.0,0
T1072,R1896,15/01/2019 07:00,25:48.0,1
T1019,R1912,15/01/2019 07:00,54:00.0,1
T958,R1915,15/01/2019 07:00,50:24.0,0
T926,R1921,15/01/2019 07:00,18:00.0,1
T1039,R1922,15/01/2019 07:00,16:48.0,1
T1102,R1923,15/01/2019 07:00,01:12.0,1
T1040,R1925,15/01/2019 07:00,39:36.0,1
T988,R1926,15/01/2019 07:00,16:12.0,1
T966,R1927,15/01/2019 07:00,19:12.0,1
T1090,R1928,15/01/2019 07:00,03:36.0,1
T1005,R1929,15/01/2019 07:00,52:48.0,1
T930,R1930,15/01/2019 07:00,08:24.0,1
T1092,R1932,15/01/2019 07:00,08:24.0,1
T974,R1933,15/01/2019 07:00,57:36.0,1
T1084,R1934,15/01/2019 07:00,24:36.0,1
T940,R1936,15/01/2019 07:00,06:00.0,1
T991,R1937,15/01/2019 07:00,22:48.0,1
T1101,R1938,15/01/2019 07:00,24:00.0,1
T1105,R1939,15/01/2019 07:00,59:24.0,1
T1000,R1940,15/01/2019 07:00,30:00.0,1
T1007,R1943,15/01/2019 07:00,58:48.0,1
T1115,R1945,15/01/2019 07:00,02:24.0,1
T941,R1948,15/01/2019 07:00,47:24.0,1
T1113,R1949,15/01/2019 07:00,24:00.0,0
T1093,R1951,15/01/2019 07:00,00:00.0,1
T1020,R1952,15/01/2019 07:00,51:36.0,1
T946,R1953,15/01/2019 07:00,13:12.0,1
T938,R1954,15/01/2019 07:00,53:24.0,1
T1041,R1960,15/01/2019 07:00,54:00.0,1
T1089,R1961,15/01/2019 07:00,54:00.0,1
T1024,R1962,15/01/2019 07:00,33:36.0,1
T1091,R1964,15/01/2019 07:00,54:36.0,1
T985,R1965,15/01/2019 07:00,50:24.0,1
T1061,R1966,15/01/2019 07:00,33:00.0,1
T994,R1967,15/01/2019 07:00,18:36.0,1
T949,R1968,15/01/2019 07:00,55:48.0,1
T1042,R1972,15/01/2019 07:00,34:48.0,1
T1014,R1990,15/01/2019 07:00,30:00.0,1
T1003,R1992,15/01/2019 07:00,30:36.0,1
T975,R2009,15/01/2019 07:00,54:00.0,1
T1026,R2020,15/01/2019 07:00,35:24.0,1
T1028,R2038,15/01/2019 07:00,37:12.0,1
T1022,R2040,15/01/2019 07:00,48:00.0,1
T998,R2057,15/01/2019 07:00,33:36.0,1
T978,R2059,15/01/2019 07:00,54:00.0,1
T1079,R2066,15/01/2019 07:00,09:36.0,1
T953,R2068,15/01/2019 07:00,34:48.0,0
T931,R2070,15/01/2019 07:00,19:12.0,1
T1027,R2071,15/01/2019 07:00,33:36.0,1
T981,R2072,15/01/2019 07:00,03:00.0,0
T997,R2075,15/01/2019 07:00,30:00.0,1
T1043,R2078,15/01/2019 07:00,19:48.0,1
T942,R2079,15/01/2019 07:00,06:36.0,0
T960,R2085,15/01/2019 07:00,24:36.0,1
T1114,R2087,15/01/2019 07:00,35:24.0,1
T954,R2088,15/01/2019 07:00,30:36.0,1
T980,R2090,15/01/2019 07:00,29:24.0,1
T1004,R2091,15/01/2019 07:00,55:12.0,1
T983,R2093,15/01/2019 07:00,49:48.0,0
T932,R2094,15/01/2019 07:00,08:24.0,0
T1083,R2099,15/01/2019 07:00,00:36.0,0
T1021,R2100,15/01/2019 07:00,36:36.0,1
T1029,R2101,15/01/2019 07:00,19:48.0,1
T1095,R2102,15/01/2019 07:00,12:36.0,0
